,0
681,-215.70549511170867
682,-43.798306732080455
683,-102.53343584244165
684,-342.5599449635048
685,-501.2543745731886
686,-124.35949289301993
687,-126.75642259251555
688,-215.48470256021716
689,-137.7441695508981
690,-49.70361521090389
691,-143.19386766743037
692,-287.14011568205524
693,-113.9472907460609
694,-171.16744757038086
695,-93.48153259373981
696,-80.63453316413847
697,-73.73517181923374
698,-228.62091345790753
699,-317.52815802415887
700,-192.4112935673764
701,-333.8318251817592
702,-102.90327794734317
703,-218.69080722923889
704,-395.95890375063493
705,-158.0686310935113
706,-44.604303618301635
707,-20.406184311963035
708,-94.19591002508781
709,-35.07287695580158
710,-469.0083965129108
711,-426.5209502902818
712,-117.84167597372752
713,-461.2227000126081
714,-110.80533956831415
715,-90.95237392675406
716,-356.9819344823228
717,-205.66012639581137
718,-147.9692652462781
719,-75.0956533703281
720,-152.55507693921194
721,-272.41856786085134
722,-84.11567037211042
723,-317.46946123613736
724,-212.53071409628973
725,-136.59050804030835
726,-328.5165522941818
727,-331.6546011356794
728,-388.02399640832385
729,-162.72433183660846
730,-117.27334709056954
731,-295.65197706312983
732,-151.31365611160427
733,-533.872274619215
734,-140.74679664772836
735,-106.82531401135299
736,-145.38615304017316
737,-388.6808407563564
738,-287.39916732872587
739,-139.59691643869377
740,-62.54780157157825
741,-116.42800433043054
742,-39.192533246327166
743,-147.0254766438837
744,-538.3813283040685
745,-82.46336631286181
746,-218.10144889715014
747,-56.78591087913212
748,-205.82249969231762
749,-152.311393356328
750,-497.9668920403258
751,-219.98736971500287
752,-79.67663703313897
753,-342.6573038102151
754,-30.293498408643433
755,-45.47351257092617
756,-124.47297310488987
757,-468.61044438994
758,-176.91933430897194
759,-122.43534498949742
760,-177.60202456069717
761,-92.22520265716065
762,-82.98538649380501
763,-117.45913816791642
764,-141.66733925249173
765,-42.98679032032427
766,-266.78719334568297
767,-166.75226550721038
768,-208.3993091170311
769,-182.6706296158421
770,-45.36964392723031
771,-538.7079226004859
772,-223.32825165189413
773,-143.97649283032263
774,-164.4880361943042
775,-502.28975706412075
776,-114.6644183994465
