,0
780,-792.4226435256671
781,-184.3456021754833
782,-261.66621755719996
783,-700.8053851267975
784,-416.24084513686546
785,-274.2316862530663
786,-386.9582863510848
787,-391.74580946779054
788,-355.3777462931347
789,-139.96683615730677
790,-168.68689599077172
791,-448.6838424018668
792,-204.721613947702
793,-465.44089203015915
794,-41.55932450638486
795,-77.50448194849906
796,-182.29846442214404
797,-522.348550349158
798,-247.14794996210497
799,-445.45503989270327
800,-695.4854363447485
801,-251.65437999184257
802,-461.4095484447388
803,-105.55998491991201
804,-307.8350464714084
805,-260.7396871802916
806,-106.64326624783692
807,-557.2067178183827
808,-622.9962525073776
809,-688.6478067285803
810,-186.2010641610783
811,-351.6918899881023
812,-315.2253516768261
813,-73.24213849181051
814,-156.64280726644668
815,-293.9543502884249
816,-469.65310879889455
817,-347.027107315359
818,-36.913913156816555
819,-110.79918133919315
820,-781.6546496656093
821,-70.45207836542195
822,-210.6982225030402
823,-356.8042370899152
824,-202.35748441627942
825,-689.7606045257021
826,-884.235534383689
827,-848.013014305103
828,-358.45240582433246
829,-410.06662341582194
830,-574.8612708958204
831,-590.1604264644532
832,-376.8643916440408
833,-436.0177251629202
834,-241.67961880680127
835,-698.9484830718781
836,-823.6077147729053
837,-697.5648741760907
838,-273.45094269805224
839,-374.080290490587
840,-390.75471536824057
841,-366.43587220581395
842,-131.93694892855194
843,-543.9723448513935
844,-275.65541768983337
845,-828.8907348154407
846,-382.51143401225056
847,-400.2401036221248
848,-277.98503474272354
849,-489.0472483665843
850,-16.70193469867775
851,-623.9199167892558
852,-696.9284818803728
853,-579.2159768535513
854,-86.08266645924817
855,-424.1882146532576
856,-606.667432970934
857,-810.8535025741332
858,-703.3159593757248
859,-634.2211152864609
860,-269.08591552000655
861,-289.45893913141686
862,-229.24175092255183
863,-136.23102326537384
864,-125.73088230612493
865,-530.8900794023942
866,-117.79514905909778
867,-124.9718062232109
868,-299.52606296087527
869,-344.7622317731946
870,-390.8840889312378
871,-428.04713241928374
872,-328.76446031615285
873,-598.3158363840281
874,-349.1368652117587
875,-537.3373649689685
876,-724.7716617447401
877,-287.10568251721077
878,-54.08675356894052
879,-191.59665250437791
880,-408.31742413087875
881,-763.1170516294679
882,-300.2602887936538
883,-125.65958510584524
884,-108.7880730972152
885,-286.5352828331778
886,-325.57951637276386
887,-233.08980964719177
888,-232.74600324813485
889,-235.47259213314632
890,-267.9443948814584
891,-209.8671383954101
892,-339.0857689145238
893,-266.94684500855163
894,-247.5388032435822
895,-290.3734928497154
896,-329.29456920918335
897,-270.64681161463545
898,-66.3798406870881
899,-295.89242730280694
900,-91.94877498689736
901,-227.27724566024375
902,-40.50297340896043
903,-230.39592428188
904,-47.987082594462784
905,-111.33185717989221
906,-256.24737780693783
907,-329.36025511635415
908,-258.48319969918293
909,-33.01414467864562
910,-112.13836219576831
911,-407.3083028529054
912,-245.6907258222972
913,-292.03875018249414
914,-449.2365782612886
915,-527.0767409644652
916,-136.71763341142088
917,-161.7459310469862
918,-114.75229170496621
919,-467.3048749786333
920,-176.46572412083958
921,-43.66922671668382
922,-177.7115974717316
923,-220.7344941813298
924,-255.75016694575677
925,-494.0771739045131
926,-214.55840386951274
927,-175.8605941777105
928,-574.0245632944351
929,-285.13760826556387
930,-358.63008889315677
931,-290.00312504848023
932,-90.40527862624056
933,-228.6476691159222
934,-1213.7951389097916
935,-201.02149656327012
936,-250.51186835703672
937,-270.3072412869462
938,-356.9349906222869
939,-31.17252603978569
940,-88.84772340635506
941,-308.33306891433296
942,-401.6627080579228
943,-585.2607328912718
944,-280.7729027503998
945,-71.25832304886168
946,-163.0603769841428
947,-153.33812760205137
948,-351.45617011789085
949,-219.7441271638797
950,-110.62827467652
951,-241.545289820937
952,-215.6956830318511
953,-59.079766216847574
954,-305.39901923138723
955,-446.34622236075865
956,-143.02381699245296
957,-276.84431804090946
958,-551.4487980653663
959,-416.3713093143026
960,-18.527220128514227
961,-253.0162038161878
962,-284.69748547995675
963,-203.69838229260256
964,-232.7420232914381
965,-232.27800199719692
966,-206.83766765500332
967,-98.87120259840957
968,-106.53273088560377
969,-24.830041595851636
970,-475.4988208662402
971,-160.79449545958826
972,-561.4872981672896
973,-460.44293901609694
974,-823.7887761404974
975,-310.8850912472494
976,-115.55585025288988
977,-293.3665852564946
978,-168.79236432611037
979,-338.3297252868293
980,-523.039377928792
981,-121.92181268047
982,-145.36917540731085
983,-472.0751430871546
984,-211.13336039919128
985,-217.7843139390645
986,-335.23608111725747
987,-152.1489790142308
988,-127.86917541753903
989,-240.24406230969828
990,-404.7221548456496
991,-556.6948073745912
992,-217.42772991540403
993,-323.0213080850889
994,-297.0381916783475
995,-233.0263725631159
996,-827.1740076289448
997,-505.04579648359663
998,-219.88114144628273
999,-201.88623009467744
1000,-281.85345434066295
1001,-353.00408797358523
1002,-156.7324063384566
1003,-73.17194009144558
1004,-358.43456399248925
1005,-147.8590623617201
1006,-129.01176806580006
1007,-179.58750819084037
1008,-285.1963802762343
1009,-157.6147512019396
1010,-312.59298070701095
1011,-389.93683682674134
1012,-286.26057163751955
1013,-301.6013957374761
1014,-150.14507132569335
1015,-306.4189853286721
1016,-185.5318339863032
1017,-141.95926326557947
1018,-138.96399158054072
1019,-352.3372610159163
1020,-116.71486173396954
1021,-496.87949373995804
1022,-568.7188739725101
1023,-234.4399562240123
1024,-352.3499771477086
1025,-307.792709335885
1026,-251.02716101901376
1027,-169.7898781815631
1028,-62.11794658948611
1029,-48.034909696746396
1030,-344.16695701550736
1031,-462.49302165772997
1032,-309.99636094246
1033,-477.88706065465607
1034,-249.65673369855764
1035,-401.8166642430824
1036,-366.0949557622744
1037,-245.16124788572913
1038,-300.85897468610466
1039,-881.5824057768419
1040,-276.35018298242903
1041,-193.97276891856822
1042,-267.828851441
1043,-142.88919776173503
1044,-156.2276808086536
1045,-205.29546199585008
1046,-56.69323535858677
1047,-76.44495011149112
1048,-608.9547919994103
1049,-210.70395928839122
1050,-41.08111527836639
1051,-224.8847212609171
1052,-276.6912100389551
1053,-117.41485146581519
1054,-263.8275827495164
1055,-436.72639263644453
1056,-273.3869123936117
1057,-254.3288153390661
1058,-322.7520732572809
1059,-26.13980503704496
1060,-257.3567117274267
1061,-209.6614349690792
1062,-218.56663616503107
1063,-242.33229227073434
1064,-100.53156710557772
1065,-307.53000018153267
1066,-213.9866478891401
1067,-287.70305036187017
1068,-227.83477556465715
1069,-16.247085118087526
1070,-100.35428827590994
1071,-52.45630433447892
1072,-649.2404196645791
1073,-145.000433481326
1074,-595.1045703826032
1075,-475.45730951123346
1076,-221.67142252338573
1077,-237.90510004794749
1078,-103.78463734290321
1079,-196.84155621481602
1080,-214.0450003982806
1081,-299.112067887899
1082,-228.29196933252297
1083,-238.45751032560193
1084,-125.98431859022375
1085,-300.07033761261573
1086,-266.8742668328511
1087,-299.82136290104495
1088,-159.58807394258184
1089,-323.3051926203527
1090,-324.1704262199585
1091,-367.15598741337055
1092,-315.5160422569412
1093,-209.6960912469354
1094,-335.2064650320384
1095,-265.9774480133875
1096,-21.526620167167213
1097,-282.7298892954561
1098,-257.2162013712325
1099,-225.0227402119202
1100,-39.74625385078993
1101,-585.7837346595174
1102,-285.7446403997614
1103,-189.03512826211494
1104,-264.08123433836573
1105,-171.00015819613338
1106,-251.8363949827509
1107,-185.2058135081768
1108,-304.1899472205956
1109,-253.65649387181693
1110,-105.65757777550259
1111,-239.96392534201516
1112,-307.3168556485123
1113,-198.34752926800792
1114,-223.68929186067183
1115,-207.66930823641616
1116,-666.3838720371276
1117,-226.10827251316857
1118,-122.24719519679887
1119,-344.1945615610753
1120,-163.50379980338005
1121,-220.10179746489715
1122,-165.78596154247614
1123,-251.1603536095875
1124,-227.1190310934287
1125,-277.3579241752054
1126,-691.4474006516211
1127,-239.6920916557367
1128,-216.63793368445187
1129,-200.95116049097317
1130,-341.2960763647982
1131,-297.81989147761897
1132,-63.58101770152364
1133,-318.40730152338085
1134,-215.6437834269949
1135,-234.85449197393115
1136,-40.10966556434652
1137,-48.157309702039356
1138,-21.537527206679513
1139,-434.2133514059054
1140,-239.45358218246747
1141,-29.862157876152644
1142,-192.822609610055
1143,-168.1451190259261
1144,-318.8792186153394
1145,-221.43720331805244
1146,-229.69110059293968
1147,-93.417103864398
1148,-540.3853861236802
1149,-343.776216507159
1150,-228.21208110633404
1151,-56.68438393588223
1152,-295.19921613627696
1153,-311.4937523375663
