,0
633,-2378.752492223309
634,-2397.281677489336
635,-2239.127980631892
636,-2175.062521154686
637,-3004.0684212439382
638,-2353.808082376714
639,-2592.910176181208
640,-1555.1959035568016
641,-2175.132849661968
642,-3100.2606317811774
643,-2823.4182609755735
644,-1886.7246781023857
645,-2177.3003697911754
646,-1780.6695365768642
647,-1754.168611831342
648,-2652.365312449459
649,-2260.9387126689116
650,-3046.1401458188047
651,-1796.0924349104055
652,-2216.6168231391307
653,-2814.2220750296383
654,-2191.324247934581
655,-1921.5111043752554
656,-2839.3254599039237
657,-2099.109096295243
658,-2253.706876298016
659,-2093.889099076439
660,-2380.121458096857
661,-2063.398101072
662,-2830.355323452944
663,-2544.002037332992
664,-2736.16716617004
665,-2477.6324234647473
666,-2408.0525258158705
667,-2424.3933570304343
668,-2332.547983996492
669,-2914.9719740809114
670,-2258.3389156868284
671,-2237.8526220724943
672,-2057.658746157318
673,-2247.039936502863
674,-3189.1633947677924
675,-2549.318620401138
676,-2153.482433852364
677,-2480.012015969171
678,-2204.38469793162
679,-1825.8538956333796
680,-1585.6975026889017
681,-2232.7625066186583
682,-2935.234861502725
683,-2595.224763770936
684,-2779.938962388171
685,-1720.1128171493747
686,-2740.2569434511647
687,-1970.6918575052466
688,-2413.827280603078
689,-1874.9876454410473
690,-2410.9005692452415
691,-2747.7986664185228
692,-1855.9850030674775
693,-1968.4426644700766
694,-2078.3394968125135
695,-1773.7093719948348
696,-1608.5149360733903
697,-1962.3164706915593
698,-1158.4581417129527
699,-1789.7599124734538
700,-1982.58895889227
701,-2792.14794512431
702,-2202.580037822605
703,-2455.9482211932363
704,-2065.2521757005256
705,-1601.3650922883094
706,-2177.640092300764
707,-2297.465643383777
708,-2125.239777875191
709,-1906.8327563915827
710,-2275.0800683421057
711,-1964.5267814789863
712,-2712.274291302846
713,-2034.3267028414546
714,-2221.6530484397263
715,-1715.7550379911497
716,-2230.808318319405
717,-1697.3089439032328
718,-2802.4632997378208
719,-2478.1903977152033
720,-2078.6163066893164
721,-2262.5337960906777
722,-2553.8139922120627
723,-1762.1537823238884
724,-1765.9138717439819
725,-2353.7058953397045
726,-1745.955106838815
727,-2451.57466848977
728,-2115.350252758103
729,-1903.8022039409898
730,-1954.5541026440371
731,-1946.066108199791
732,-2596.684675528929
733,-2339.6899138876934
734,-1662.142339371154
735,-2162.9081351324326
736,-1860.2076453052466
737,-2079.2768627837663
738,-3831.9133009301795
739,-2266.422441466197
740,-2869.579992906881
741,-2777.4785095906263
742,-2986.2598804592153
743,-1412.1621499608684
744,-2339.7421377964292
745,-1929.3449087007643
746,-1691.3168867496377
747,-2396.593324102897
748,-2064.699349145609
749,-2564.726306984047
750,-2034.5030550494064
751,-1620.3080186426787
752,-2023.6563026374893
753,-2099.3652968955275
754,-2520.812985804749
755,-2005.294405951292
756,-2214.821529930915
757,-1927.3138259903853
758,-2030.4789846457984
759,-1826.8442403296149
760,-2677.757260290523
761,-2883.717564811936
762,-1517.5841728771732
763,-1953.6586869849682
764,-1831.0688475455756
765,-2163.7413993938544
766,-3522.1590454154048
767,-1834.6468304352409
768,-2151.6493825490124
769,-1872.897388911818
770,-2036.21800911314
771,-2713.9380714272183
772,-2000.8719351438065
773,-2232.857559781473
774,-1652.813066857143
775,-2127.5283413361576
776,-2220.2999880594507
777,-2138.5384895969046
778,-1596.2177002678354
779,-1859.298661843985
780,-1813.1905794634968
781,-1834.5083744513079
782,-1866.7661526791192
783,-2743.2380185004477
784,-2386.1706510734493
785,-1746.325343320288
786,-2662.3804734309165
787,-1936.7146287234655
788,-2422.2695359913205
789,-1964.4276607237198
790,-2326.6322070544047
791,-1824.021170098803
792,-2127.2927646295248
793,-2108.9194989765438
794,-2031.0492109635256
795,-2421.822624801788
796,-1579.6538709021597
797,-2313.80480209026
798,-2263.3293386494042
799,-2528.8017527888987
800,-1754.446157448428
801,-2241.4148566889785
802,-2392.806935455257
803,-2174.972234774077
804,-1831.3307338780692
805,-2139.3560573529303
806,-2097.870104962866
807,-2436.782861537494
808,-2328.4660985919877
809,-2718.088738741428
810,-2184.6470030247256
811,-2005.9936092904827
812,-1698.0563996057558
813,-2355.6647031958573
814,-1986.7244147147921
815,-2136.9193594604194
816,-2121.043585844892
817,-2023.4136893640436
818,-1890.328085853213
819,-2232.6001447168383
820,-2588.6971609538186
821,-1830.3415678206077
822,-2211.4220943893188
823,-2068.497596419231
824,-2068.4813731770873
825,-1745.2333627825626
826,-2079.3942735039145
827,-1906.8861117850886
828,-1831.5780174714716
829,-1959.8168715203115
830,-1673.3667544871967
831,-2061.7448179148887
832,-1635.1768376226541
833,-1727.4559550838135
834,-1935.0175006801244
835,-2871.6315048589513
836,-1944.4120005289674
837,-1916.496773056488
838,-2337.3429693975772
839,-2066.7705991000103
840,-1941.3369887085937
841,-1432.8726307257434
842,-1739.0381751939533
843,-2096.469673282088
844,-2131.0072773961606
845,-1501.763523639634
846,-2059.8258847864413
847,-1832.846525292698
848,-1854.791388977777
849,-1713.0666557972218
850,-2044.4593699256363
851,-2223.653113411467
852,-2172.437503572328
853,-1689.7779172575792
854,-1976.8019857680129
855,-1949.6253062997903
856,-1734.4687924349707
857,-1846.6120710453124
858,-1788.453594984226
859,-2380.7154362684983
860,-2147.803041223779
861,-2436.0398540338438
862,-2344.5671618313727
863,-2081.8280705647476
864,-2517.8287875472083
865,-2290.8330438315074
866,-1969.5319459211971
867,-1712.2934141990393
868,-2295.5538954778112
869,-2096.525905755094
870,-2449.483536559739
871,-2901.2550241434783
872,-2316.52107503896
873,-1798.2299688424725
874,-2001.2548435641497
875,-1695.9120725092844
876,-1671.4838134945587
877,-2434.106184198988
878,-2113.7422727836433
879,-1982.2368165272028
880,-1456.1998334932227
881,-2181.023839184262
882,-1687.7614195988076
883,-2110.2595515392327
884,-1611.160321971955
885,-2236.428021971167
886,-1845.438010854206
887,-2839.592105725774
888,-1736.692828425877
889,-1923.631695326102
890,-1995.0739917533679
891,-2048.0130952518575
892,-2186.3649987787026
893,-2065.380320971668
894,-2564.665368135409
895,-1670.8283320659511
896,-2268.639615733794
897,-2415.9611050473923
898,-1976.1613688820523
899,-2701.0730727690784
900,-2215.534467667179
901,-1966.005771460792
902,-1699.9174963320456
903,-1889.6495808851837
904,-1823.9278679060776
905,-2173.171341883096
906,-1999.1711994979155
907,-2076.4813440599037
908,-2483.1348497375175
909,-2131.0854936925916
910,-1655.2038128697561
911,-1764.5263015026162
912,-2225.8404045865027
913,-1870.411411482702
914,-2148.9393649966823
915,-2659.3083534054317
916,-1310.4338610768891
917,-2287.719724428389
918,-2531.441052932976
919,-2944.2003588153366
920,-1599.0936135059328
921,-1418.116844184587
922,-2322.6472013436637
923,-2262.4887556419917
924,-2343.3476579315225
925,-1906.0550272414853
926,-2083.875289374243
927,-1810.0211740602958
928,-2007.9634874094409
929,-2330.6606120692436
930,-2330.1704074774134
931,-1895.0330598875294
932,-2009.3428200739913
933,-1743.8898179315238
934,-1768.9649450680954
935,-2517.409056034624
936,-1707.7242317013902
937,-2225.613400639638
938,-1777.8278171129275
939,-2270.574698863461
940,-2527.5637632609546
941,-1571.9245348152713
942,-3038.0704383612206
943,-2540.063606297314
944,-2193.4391633606983
945,-2448.8012589913865
946,-2590.4902665846002
947,-1989.6879547522967
948,-1837.1913251738438
949,-2866.3911601044165
950,-1617.0483776013725
951,-1805.826383617336
952,-2344.0738366855085
953,-1788.0620707851037
954,-2790.430044775933
955,-2432.3943102027847
956,-2103.3934556337326
957,-1980.999328450414
958,-1901.533755501648
959,-2058.4045350815136
960,-2483.056223288072
961,-2334.9311026075943
962,-2051.925172288823
963,-1616.4073468664337
964,-2161.938973233843
965,-1856.5490747014949
966,-1664.1335339941916
967,-2611.62552600008
968,-1608.1882106189312
969,-2048.5015774233248
970,-2460.1491477024515
971,-1813.1896216028467
972,-2151.0755721551263
973,-1898.5074897763234
974,-2115.5556579285426
975,-2499.214202626527
976,-1965.6519676359144
977,-2665.5841144316264
978,-2003.6949268667825
979,-2477.5883696544097
980,-1910.5235210472456
981,-1808.9255801070858
982,-2358.237861052183
983,-1918.2103461138472
984,-1969.3660394815588
985,-2707.0716963024315
986,-2779.436649164388
987,-2665.5163924188478
988,-2042.701167770439
989,-2530.0290072196503
990,-2302.7049310316006
991,-1728.7893773512153
992,-1625.6235639783301
993,-2376.1633601963163
994,-2056.696888257466
995,-2748.4099846568306
996,-1537.9890181234525
997,-2455.749473441493
998,-2371.7183233158976
999,-1775.7039534511334
1000,-1682.055406316275
1001,-2224.403978072035
1002,-2628.504919551442
1003,-1950.0249529962264
1004,-2335.914924018413
1005,-2259.995605518346
1006,-1992.1345791405756
1007,-2021.4140109659552
1008,-1938.724562481309
1009,-1388.8159619077996
1010,-2005.8522797400472
1011,-1646.390553653031
1012,-2101.273115365016
1013,-1989.3096667612244
1014,-1733.9807305773907
1015,-1403.1243492173207
1016,-1845.0012334998705
1017,-2555.0700969747722
1018,-2070.152962427531
1019,-1934.5950020311352
1020,-1937.0596791578553
1021,-1937.9345079626335
1022,-1639.0891704976855
1023,-2675.195237398256
1024,-1781.4460434089267
1025,-2089.537415746038
1026,-2137.7479697025738
1027,-2327.5613077563526
1028,-2306.8053000421814
1029,-1985.6770945526673
1030,-1880.953851204877
1031,-1848.3337210023665
1032,-2016.8638492510488
1033,-1937.4725941093016
1034,-2243.1573583773657
1035,-2222.314659713854
1036,-1749.136292162863
1037,-2031.857448543932
1038,-2007.2370665167605
1039,-1967.5502782784342
1040,-2535.827749931905
1041,-2089.0245372404343
1042,-2085.0976130228946
1043,-1991.6184315870019
1044,-2301.234100627318
1045,-2304.1835042174102
1046,-2084.138930218769
1047,-1887.7592122642275
1048,-2469.0275004480263
1049,-1941.8136002126657
1050,-1701.064367127655
1051,-1848.6537493245962
1052,-1590.3794508708993
1053,-2005.8324705330972
1054,-1967.2631551421493
1055,-1841.7258699097206
1056,-1942.1908113425818
1057,-2154.4973730999345
1058,-2205.7345111357745
1059,-2098.970413647543
1060,-1966.2459765799024
1061,-2619.553783392661
1062,-1786.1889833637865
1063,-2149.000169991895
1064,-2101.339108951337
1065,-2108.1289559088846
1066,-1824.0321587812537
1067,-1863.6804403570259
1068,-2101.570787837468
1069,-2186.3160209641005
1070,-1928.758583812934
1071,-2139.641823427852
1072,-1595.229254328224
1073,-1818.7762619843616
1074,-1239.7698448846177
1075,-1494.1870774610866
1076,-2181.0048285751923
1077,-1385.0387409935738
1078,-3213.2294030042676
1079,-2590.4644387370217
1080,-2454.6924786130553
1081,-2123.993098219486
1082,-1570.220891858131
1083,-2246.4654291997304
1084,-1857.9883196403696
1085,-2146.865256255708
1086,-2186.636184685617
1087,-2058.300441501229
1088,-1970.21125707234
1089,-1415.0383488662433
1090,-2086.431706559855
1091,-1679.8255479864545
1092,-2443.467959517534
1093,-2117.216384075408
1094,-2019.9774346516774
1095,-2415.3277858391657
1096,-1718.9457520899562
1097,-2245.094695684
1098,-1655.7103442299049
1099,-1575.6369565754765
1100,-3212.481771662956
1101,-2512.586172387164
1102,-2396.9384191491113
1103,-2119.181938969341
1104,-1348.3868399067192
1105,-1770.5883520046555
1106,-1930.119838989125
1107,-2399.0680099244755
1108,-1818.2771692680194
1109,-1821.7400648575895
1110,-2144.6058218889493
1111,-1754.5107102347665
1112,-2364.897811978251
1113,-2202.6133426701654
1114,-2322.1094438989467
1115,-2129.991281473196
1116,-1766.2638366091837
1117,-1584.3020510875926
1118,-2244.132889619144
1119,-2472.7163889304175
1120,-1817.5511753595947
1121,-1604.6611815959825
1122,-2002.2681946489367
1123,-1887.9916947674928
1124,-2005.8238377732264
1125,-3054.3092519164147
1126,-2309.810046901197
1127,-2126.64920451371
1128,-1779.1972150454571
1129,-1767.3677280622294
1130,-2381.2855095422656
1131,-1912.4315931293572
1132,-1966.933987616752
1133,-1883.172980013805
1134,-2312.3296955093992
1135,-2190.6797412567385
1136,-2090.1945327332805
1137,-2176.876303893798
1138,-3286.184978731812
1139,-2117.8217785136117
1140,-1878.9376015417427
1141,-2121.617733499697
1142,-1809.8481608296484
1143,-2063.7681895632218
1144,-1747.417358720234
1145,-1718.7815939025834
1146,-2335.572298340585
1147,-1923.1533191633057
1148,-2269.964992816139
1149,-2145.3234627594293
1150,-2550.631630713282
1151,-1831.3443935144226
1152,-1839.6665123514272
1153,-3164.7405335787334
1154,-2288.3668593237326
1155,-1983.6317685185077
1156,-1890.9974334991737
1157,-1945.3866369824307
1158,-2204.8310087692407
1159,-1773.2545533105445
1160,-2257.6699003210847
1161,-2215.970976990194
1162,-1867.7137829929084
1163,-1439.5494981895356
1164,-2467.079509024543
1165,-2160.935183934372
1166,-1919.4465225243298
1167,-2017.9348316414319
1168,-1707.7100634465032
1169,-1615.988187348416
1170,-1988.1549308043393
1171,-2169.9305198407
1172,-1642.511380058101
1173,-1849.3815734445902
1174,-1702.6419630295009
1175,-1394.2750653463538
1176,-2569.648196674125
1177,-2052.7929330659426
1178,-2096.609094622305
1179,-1514.5297097157963
1180,-2057.7056825636637
1181,-2933.4728329962136
1182,-2093.6680602137894
1183,-2000.2105292945384
1184,-2607.2250721090086
1185,-1857.164186415992
1186,-1414.5887064974663
1187,-2747.489687511128
1188,-1950.3538662634205
